event_id,user_id,title_id,watch_date,watch_hour,device_type,minutes_watched,completed
30810,35,168,2023-03-08,18,Mobile,78,0
30811,798,344,2022-08-30,8,Web,89,1
30812,95,90,2022-09-06,8,Mobile,159,1
30813,1684,470,2022-01-01,10,Mobile,30,0
30814,1023,106,2024-04-25,7,Mobile,84,1
30815,1433,216,2022-11-02,22,Mobile,148,1
30816,1937,300,2023-09-06,8,TV,162,1
30817,1665,261,2023-03-29,7,TV,129,1
30818,816,291,2024-08-29,9,Web,82,0
30819,1870,388,2022-06-04,6,Mobile,65,1
30820,945,413,2022-05-21,14,Mobile,49,0
30821,1958,170,2024-03-06,0,TV,160,1
30822,1965,316,2023-11-12,12,TV,31,0
30823,444,285,2023-09-17,18,TV,42,0
30824,1559,214,2023-06-15,8,Mobile,89,1
30825,1396,254,2023-08-10,7,Web,75,0
30826,1541,402,2023-10-04,18,TV,101,1
30827,336,340,2024-10-19,4,Mobile,10,0
30828,1010,9,2024-06-12,23,TV,143,1
30829,303,33,2024-09-24,21,TV,28,0
30830,1796,351,2024-07-14,12,TV,122,1
30831,1747,266,2022-09-03,0,TV,135,1
30832,1163,272,2022-01-01,8,TV,79,1
30833,260,424,2023-08-25,17,TV,25,0
30834,1314,111,2024-07-24,18,Mobile,175,1
30835,879,128,2023-04-02,0,TV,71,1
30836,1576,319,2024-12-09,4,Mobile,149,1
30837,199,391,2022-10-07,15,Web,73,1
30838,814,494,2024-04-19,14,TV,148,1
30839,724,465,2022-05-07,1,Mobile,44,0
30840,1907,174,2022-08-04,6,Mobile,5,0
30841,597,89,2024-09-22,9,Tablet,24,0
30842,1977,320,2022-11-21,4,Mobile,39,0
30843,1845,94,2024-11-03,13,TV,77,1
30844,1175,220,2022-04-19,12,TV,77,1
30845,350,151,2024-09-14,15,Web,99,1
30846,445,197,2024-12-19,2,Mobile,141,1
30847,35,443,2024-12-20,14,TV,54,0
30848,1550,154,2023-03-30,12,Mobile,175,1
30849,1451,427,2023-05-13,15,TV,75,0
30850,645,115,2024-09-15,20,Mobile,172,1
30851,1463,150,2022-06-04,20,TV,71,1
30852,1155,118,2024-04-22,17,Mobile,101,1
30853,1634,375,2022-04-12,6,Mobile,129,1
30854,174,388,2023-01-24,15,TV,21,0
30855,398,18,2024-05-07,3,TV,84,1
30856,1615,162,2022-10-11,1,Mobile,139,1
30857,740,469,2022-04-06,11,TV,132,1
30858,1919,265,2023-05-14,2,Mobile,147,1
30859,1762,89,2023-12-16,14,Mobile,85,0
30860,189,107,2023-01-02,19,Mobile,45,0
30861,808,233,2023-12-23,5,TV,91,0
30862,1464,107,2023-09-02,18,Mobile,55,0
30863,273,219,2024-01-29,3,TV,119,1
30864,1722,294,2022-02-02,3,TV,164,1
30865,197,234,2022-07-23,3,TV,55,1
30866,220,292,2023-11-14,11,TV,164,1
30867,1087,29,2023-03-20,9,Mobile,30,0
30868,494,253,2024-08-29,23,TV,136,1
30869,1279,28,2022-10-25,14,TV,156,1
30870,784,347,2022-09-04,19,TV,126,1
30871,542,263,2022-02-05,3,Mobile,104,1
30872,1674,319,2023-01-12,10,TV,174,1
30873,319,168,2022-03-15,1,Mobile,60,0
30874,987,101,2024-09-25,10,Mobile,106,1
30875,337,339,2023-07-04,11,Mobile,160,1
30876,274,28,2024-02-02,11,TV,41,0
30877,411,242,2023-10-26,23,TV,72,1
30878,513,135,2022-01-15,0,Mobile,106,1
30879,825,178,2023-09-22,15,TV,162,1
30880,935,216,2023-03-26,15,TV,160,1
30881,278,230,2024-06-06,21,TV,113,1
30882,79,105,2022-05-13,10,TV,178,1
30883,190,63,2023-04-23,21,TV,109,1
30884,1262,242,2022-09-16,2,TV,152,1
30885,1948,142,2023-01-29,21,Web,173,1
30886,51,19,2024-04-20,0,Mobile,145,1
30887,70,429,2022-04-13,2,Mobile,139,1
30888,1562,239,2022-04-06,14,TV,131,1
30889,1450,45,2024-05-09,11,Mobile,64,0
30890,1468,176,2022-12-30,14,Web,41,0
30891,347,60,2022-02-25,9,TV,40,0
30892,1731,480,2022-06-24,18,TV,94,1
30893,1248,242,2022-04-08,17,Web,7,0
30894,316,439,2024-04-21,2,TV,163,1
30895,232,171,2024-05-16,15,Tablet,75,0
30896,1206,476,2023-03-02,1,TV,164,1
30897,1559,467,2023-07-16,21,TV,39,0
30898,1563,330,2023-06-12,20,Mobile,173,1
30899,1176,210,2023-03-21,4,TV,79,0
30900,1032,486,2022-05-29,2,TV,55,0
30901,1391,287,2022-05-22,0,Web,52,0
30902,262,95,2024-09-20,2,Web,156,1
30903,730,36,2022-09-11,19,Mobile,12,0
30904,198,267,2024-08-08,22,Tablet,12,0
30905,1678,124,2024-04-06,13,TV,135,1
30906,1212,372,2024-05-13,2,Mobile,118,1
30907,1555,275,2022-09-05,12,Mobile,64,0
30908,996,242,2024-06-29,11,Mobile,69,1
30909,1860,141,2023-08-08,19,Mobile,122,1
30910,1860,107,2024-12-26,21,Web,171,1
30911,1233,101,2024-10-20,15,Mobile,175,1
30912,1668,327,2023-08-14,6,Tablet,44,0
30913,1320,393,2023-07-27,21,TV,85,1
30914,1448,486,2024-08-08,10,TV,65,0
30915,495,339,2023-09-08,13,Mobile,163,1
30916,1965,262,2024-08-17,23,Mobile,17,0
30917,369,345,2024-07-19,16,TV,178,1
30918,1390,125,2023-06-10,7,TV,16,0
30919,1214,439,2024-12-14,15,Mobile,47,0
30920,185,21,2022-07-13,18,TV,48,0
30921,1550,453,2023-03-29,6,TV,177,1
30922,156,53,2023-09-14,15,Mobile,137,1
30923,1020,473,2024-06-28,23,Mobile,75,1
30924,1632,389,2024-05-09,17,TV,25,0
30925,251,210,2022-04-05,8,Web,72,0
30926,722,243,2024-01-05,8,TV,98,1
30927,1017,148,2022-09-07,5,TV,170,1
30928,1849,105,2024-02-25,17,TV,140,1
30929,764,157,2024-07-06,22,Tablet,162,1
30930,237,431,2022-07-26,13,TV,55,1
30931,263,127,2023-01-21,4,Web,48,0
30932,398,219,2022-04-25,20,Mobile,111,1
30933,1734,343,2022-05-29,0,TV,58,0
30934,1547,398,2022-12-03,6,Web,102,1
30935,836,153,2022-07-21,11,Web,110,1
30936,1695,406,2023-08-17,1,Web,151,1
30937,1837,88,2022-09-09,21,Mobile,108,1
30938,1735,359,2022-08-24,7,Mobile,28,0
30939,10,55,2024-11-03,6,Mobile,66,0
30940,199,487,2022-07-30,17,Web,21,0
30941,1451,50,2024-01-01,18,TV,157,1
30942,764,449,2024-12-14,12,Mobile,163,1
30943,318,381,2024-10-21,11,Mobile,26,0
30944,1293,63,2024-04-07,12,Web,163,1
30945,711,388,2024-08-10,13,Mobile,69,1
30946,1838,172,2023-01-30,3,Mobile,32,0
30947,1154,492,2024-10-11,2,Mobile,58,0
30948,479,478,2022-05-15,3,TV,48,0
30949,1870,465,2023-03-08,8,Mobile,145,1
30950,1201,328,2022-06-14,3,Mobile,73,0
30951,593,449,2023-10-30,20,Mobile,18,0
30952,288,222,2023-03-11,10,TV,128,1
30953,1111,30,2024-06-10,22,Web,105,1
30954,1495,432,2022-08-19,12,TV,132,1
30955,1672,24,2022-10-26,17,Mobile,143,1
30956,256,320,2022-01-27,22,TV,152,1
30957,865,271,2022-08-11,0,Mobile,94,1
30958,2000,186,2024-06-03,7,Mobile,9,0
30959,1322,370,2022-09-16,14,Mobile,64,1
30960,185,136,2022-10-13,2,Tablet,23,0
30961,1835,466,2022-05-09,0,Mobile,11,0
30962,1371,426,2024-07-31,11,Mobile,100,1
30963,921,460,2023-06-03,4,TV,87,1
30964,1555,424,2024-10-27,12,TV,136,1
30965,1297,414,2022-07-07,10,Mobile,69,1
30966,516,460,2023-06-14,14,TV,111,1
30967,1593,460,2024-02-07,13,Tablet,108,1
30968,510,393,2022-10-04,21,Mobile,142,1
30969,458,399,2024-04-03,5,Web,100,1
30970,1193,93,2023-12-04,10,TV,130,1
30971,38,88,2024-04-28,19,TV,66,1
30972,1261,195,2024-11-05,1,Web,58,0
30973,1102,183,2024-05-23,11,TV,119,1
30974,1442,165,2024-04-04,21,TV,98,1
30975,319,149,2023-06-01,22,TV,70,0
30976,1161,129,2022-06-18,9,TV,166,1
30977,884,284,2022-10-02,18,TV,61,0
30978,349,398,2024-06-20,0,Web,159,1
30979,904,406,2022-04-30,0,Mobile,37,0
30980,1849,63,2023-09-09,6,Mobile,172,1
30981,1649,271,2024-05-11,4,TV,41,0
30982,334,240,2023-05-17,10,TV,132,1
30983,1694,400,2023-10-24,12,TV,69,1
30984,1131,433,2022-07-19,22,Mobile,52,1
30985,95,166,2024-06-18,0,TV,179,1
30986,1841,395,2023-08-14,1,Mobile,77,1
30987,1052,298,2022-10-04,1,Mobile,5,0
30988,1826,134,2024-03-19,20,Web,127,1
30989,197,281,2024-06-12,5,Mobile,100,1
30990,336,18,2023-02-19,2,Web,68,0
30991,1804,28,2024-02-23,7,Web,33,0
30992,478,207,2024-11-09,15,Web,9,0
30993,1099,480,2024-05-27,7,Mobile,130,1
30994,1204,297,2022-07-05,3,Mobile,42,0
30995,1897,336,2023-02-08,10,Mobile,82,1
30996,675,428,2022-01-24,8,TV,53,0
30997,1508,225,2024-06-19,5,TV,14,0
30998,1462,265,2023-07-10,20,TV,149,1
30999,1402,140,2022-07-15,11,Mobile,127,1
31000,1045,133,2022-07-07,14,Mobile,29,0
31001,143,459,2022-01-17,5,Web,155,1
31002,533,346,2023-12-05,20,TV,145,1
31003,1122,66,2022-12-08,21,TV,29,0
31004,823,201,2023-04-20,6,Mobile,60,0
31005,370,387,2022-09-09,16,Web,11,0
31006,1383,413,2023-03-27,11,Web,42,0
31007,923,330,2023-03-15,15,TV,115,1
31008,1571,12,2023-05-14,4,Web,75,0
31009,1097,188,2023-03-12,23,Mobile,78,1
31010,740,210,2022-05-13,20,Web,144,1
31011,218,92,2024-07-30,10,Mobile,104,1
31012,210,212,2022-10-28,13,TV,139,1
31013,1015,184,2022-01-01,11,TV,151,1
31014,707,294,2023-05-06,12,TV,106,1
31015,1437,157,2022-12-01,7,Mobile,121,1
31016,1261,180,2024-04-16,6,Mobile,36,0
31017,569,435,2023-01-31,3,Mobile,85,0
31018,1520,202,2024-08-26,2,TV,142,1
31019,1132,96,2022-11-23,23,Mobile,131,1
31020,1760,368,2022-10-25,12,Mobile,133,1
31021,1907,132,2022-04-09,13,Mobile,88,1
31022,1924,86,2022-06-22,3,TV,86,1
31023,254,382,2022-11-30,13,TV,120,1
31024,1059,120,2023-02-05,1,Mobile,35,0
31025,58,4,2022-10-11,14,Web,176,1
31026,1761,52,2023-02-08,17,TV,33,0
31027,1406,372,2022-03-12,15,Mobile,124,1
31028,525,129,2023-05-12,17,TV,21,0
31029,1215,198,2022-04-05,4,Mobile,161,1
31030,1120,253,2023-11-02,0,Web,99,1
31031,1087,139,2022-09-16,16,TV,135,1
31032,1079,95,2023-04-09,19,Web,54,0
31033,1969,36,2023-06-15,1,Web,170,1
31034,1538,37,2022-10-06,21,Mobile,115,1
31035,805,458,2022-07-01,15,Tablet,129,1
31036,1547,499,2022-03-30,20,Mobile,87,1
31037,282,321,2024-10-14,12,TV,49,0
31038,571,228,2024-05-29,5,TV,95,1
31039,235,406,2022-02-15,12,TV,5,0
31040,1772,416,2024-03-20,18,TV,142,1
31041,48,222,2023-05-02,21,Mobile,151,1
31042,1783,370,2024-07-25,16,Web,170,1
31043,1665,49,2023-02-20,10,Mobile,29,0
31044,1897,83,2022-07-27,16,TV,34,0
31045,1532,424,2024-04-13,9,Mobile,171,1
31046,916,257,2024-07-19,2,Mobile,165,1
31047,1624,408,2022-01-29,8,TV,53,0
31048,1975,284,2024-09-16,10,TV,6,0
31049,1785,59,2023-02-03,9,TV,35,0
31050,1570,79,2024-07-14,0,Mobile,117,1
31051,1534,267,2023-10-22,6,Mobile,27,0
31052,1307,56,2022-02-11,23,Mobile,153,1
31053,1784,423,2024-11-04,23,TV,79,1
31054,865,132,2023-01-15,5,Web,166,1
31055,1002,348,2022-05-26,8,Mobile,151,1
31056,1685,131,2024-11-25,23,Tablet,8,0
31057,525,388,2023-01-17,4,Web,89,1
31058,1529,139,2023-08-13,18,Mobile,68,1
31059,221,259,2023-06-24,12,Mobile,45,0
31060,1172,127,2024-04-22,5,Tablet,139,1
31061,70,438,2022-11-22,20,Mobile,70,0
31062,1995,274,2022-12-05,10,Web,19,0
31063,1685,262,2024-10-28,7,Web,114,1
31064,499,148,2023-05-05,14,Mobile,128,1
31065,301,92,2022-07-07,12,Web,90,1
31066,1284,386,2023-02-24,1,Tablet,97,1
31067,1804,27,2023-03-23,4,TV,170,1
31068,643,27,2024-05-22,13,Mobile,56,0
31069,1924,328,2022-05-11,18,TV,160,1
31070,916,311,2022-06-13,8,Tablet,81,1
31071,884,164,2023-10-18,22,TV,42,0
31072,678,387,2023-05-19,1,Web,22,0
31073,542,30,2022-03-04,9,TV,94,1
31074,670,219,2024-08-29,16,Mobile,57,0
31075,346,454,2022-01-12,3,TV,126,1
31076,754,160,2024-08-04,13,Mobile,44,0
31077,580,393,2023-11-13,23,TV,155,1
31078,114,152,2024-06-11,19,Mobile,128,1
31079,726,116,2024-08-14,8,Mobile,94,1
31080,80,164,2022-04-26,21,Web,169,1
31081,362,146,2023-10-21,19,Mobile,6,0
31082,1450,59,2023-09-28,4,Mobile,148,1
31083,51,455,2023-04-15,15,Mobile,108,1
31084,622,291,2022-12-20,15,Mobile,89,0
31085,1369,481,2023-12-01,7,Web,152,1
31086,43,312,2024-11-29,7,TV,55,0
31087,1475,447,2024-12-18,5,Web,62,0
31088,163,195,2023-09-25,13,Tablet,41,0
31089,111,94,2023-06-10,2,Mobile,18,0
31090,392,478,2024-09-13,3,Web,28,0
31091,1721,413,2022-07-10,19,TV,148,1
31092,97,456,2022-07-17,5,TV,20,0
31093,198,462,2022-09-29,14,TV,85,1
31094,1893,149,2024-06-24,19,Mobile,144,1
31095,1221,273,2022-08-13,0,Mobile,59,1
31096,1137,367,2023-03-31,5,TV,144,1
31097,81,440,2022-06-29,0,Mobile,17,0
31098,789,59,2023-06-16,9,Mobile,165,1
31099,1153,467,2023-04-15,7,Mobile,75,1
31100,1066,379,2024-06-19,20,Mobile,152,1
31101,1043,237,2022-03-21,19,Mobile,131,1
31102,226,368,2022-08-07,6,Mobile,125,1
31103,1978,142,2024-03-14,7,TV,131,1
31104,1404,179,2022-06-28,12,Mobile,7,0
31105,484,100,2023-03-10,13,Mobile,39,0
31106,1940,194,2022-02-26,4,Web,92,1
31107,603,155,2023-11-16,16,Mobile,120,1
31108,262,294,2023-08-15,4,Web,126,1
31109,1787,217,2023-07-25,21,Mobile,102,1
31110,306,141,2024-02-04,5,TV,178,1
31111,122,194,2022-12-24,23,TV,118,1
31112,1258,287,2024-10-13,6,TV,26,0
31113,529,397,2024-11-13,7,Mobile,28,0
31114,304,444,2024-04-21,2,Mobile,170,1
31115,205,133,2024-09-20,0,TV,120,1
31116,253,223,2023-11-09,14,Mobile,17,0
31117,1922,357,2024-10-07,19,Web,84,1
31118,1341,103,2023-07-11,10,Mobile,85,0
31119,1686,368,2024-05-16,1,Mobile,130,1
31120,1238,280,2023-05-16,0,Mobile,99,1
31121,1087,69,2024-03-12,16,TV,166,1
31122,436,327,2023-04-24,0,TV,92,1
31123,1935,81,2023-01-05,0,Mobile,86,1
31124,1647,263,2024-06-01,18,Mobile,76,1
31125,1057,156,2022-06-12,16,TV,93,1
31126,211,12,2023-01-26,19,TV,142,1
31127,1521,338,2024-10-18,11,TV,146,1
31128,666,335,2022-12-11,23,Mobile,20,0
31129,419,137,2023-09-09,1,Mobile,128,1
31130,1478,19,2024-09-04,1,Mobile,121,1
31131,1675,441,2024-10-01,10,Mobile,163,1
31132,1228,209,2024-08-12,11,TV,87,1
31133,148,428,2022-08-03,22,Mobile,41,0
31134,1201,208,2024-03-17,2,TV,117,1
31135,1838,371,2024-04-14,21,Mobile,157,1
31136,1373,424,2023-12-18,13,Mobile,70,0
31137,531,342,2024-05-27,17,TV,58,0
31138,1293,432,2023-02-03,15,TV,154,1
31139,498,33,2024-04-25,16,Mobile,103,1
31140,1749,388,2024-04-19,12,Mobile,78,1
31141,1692,360,2024-07-16,14,Web,42,0
31142,1138,410,2024-05-10,5,TV,44,0
31143,271,318,2023-09-23,14,Mobile,6,0
31144,803,110,2023-07-08,10,Mobile,53,0
31145,242,304,2023-10-08,19,Web,64,1
31146,1533,359,2023-03-01,11,Mobile,140,1
31147,1362,498,2024-12-06,6,Mobile,97,1
31148,519,375,2022-05-10,22,Mobile,51,0
31149,1713,421,2024-10-20,11,Web,99,1
31150,1520,390,2023-09-26,5,TV,119,1
31151,1873,52,2022-11-02,8,TV,19,0
31152,560,398,2023-07-25,12,Tablet,148,1
31153,350,353,2022-05-10,9,Mobile,123,1
31154,961,82,2023-11-29,21,TV,60,0
31155,531,94,2024-12-08,5,TV,105,1
31156,1479,129,2022-01-15,9,TV,168,1
31157,851,294,2023-06-29,2,Mobile,104,1
31158,1256,392,2023-11-15,9,Web,120,1
31159,344,441,2023-10-20,13,Mobile,96,1
31160,172,74,2024-06-19,5,TV,163,1
31161,1876,491,2024-02-17,13,Mobile,100,1
31162,894,62,2023-10-07,15,Mobile,145,1
31163,279,294,2024-10-29,18,TV,14,0
31164,1624,489,2023-05-10,9,TV,159,1
31165,266,209,2022-09-12,8,Mobile,162,1
31166,1994,484,2024-12-26,18,Tablet,167,1
31167,773,317,2024-03-27,10,Web,26,0
31168,934,169,2023-11-04,14,TV,50,1
31169,519,438,2023-01-13,22,Web,177,1
31170,172,5,2024-05-23,14,TV,6,0
31171,818,383,2022-04-06,21,TV,63,0
31172,733,200,2022-09-01,16,Web,13,0
31173,897,358,2024-09-13,6,Web,165,1
31174,980,13,2022-08-01,1,Web,77,0
31175,1262,453,2022-01-31,23,Web,71,0
31176,147,72,2024-10-08,5,Web,144,1
31177,726,304,2023-01-15,21,TV,24,0
31178,1729,113,2024-10-12,8,TV,59,1
31179,1904,462,2022-01-03,2,Mobile,86,1
31180,1078,420,2022-05-21,19,Mobile,18,0
31181,733,419,2023-08-14,15,Mobile,68,0
31182,833,188,2024-11-21,1,TV,13,0
31183,1565,91,2023-05-11,6,TV,75,1
31184,795,5,2024-03-09,7,TV,136,1
31185,1890,102,2022-01-09,15,Mobile,114,1
31186,57,319,2022-11-24,16,TV,79,1
31187,1212,171,2023-07-16,15,Web,164,1
31188,1038,36,2022-08-27,14,Web,42,0
31189,904,500,2022-07-30,22,Mobile,168,1
31190,952,448,2023-12-15,19,Mobile,102,1
31191,318,219,2022-09-25,18,Tablet,91,1
31192,692,123,2022-04-17,9,Mobile,54,1
31193,707,223,2022-08-16,12,TV,116,1
31194,1318,119,2024-02-18,5,TV,171,1
31195,1197,37,2023-10-19,14,Mobile,63,1
31196,823,199,2024-06-19,11,TV,128,1
31197,1035,82,2022-02-16,21,Mobile,69,1
31198,1144,54,2023-07-12,8,Web,25,0
31199,95,492,2024-10-25,8,Web,32,0
31200,1771,12,2024-06-23,8,Web,56,0
31201,1785,415,2023-10-29,8,Mobile,125,1
31202,728,458,2024-01-09,12,Tablet,106,1
31203,1523,217,2022-04-01,1,Mobile,154,1
31204,796,432,2023-09-26,8,TV,70,0
31205,136,254,2022-04-18,20,Web,9,0
31206,1732,459,2023-04-13,3,TV,44,0
31207,536,415,2022-12-16,20,Mobile,87,1
31208,717,339,2023-12-16,0,Mobile,41,0
31209,1152,288,2024-05-04,18,TV,48,1
31210,879,7,2024-12-02,12,TV,168,1
31211,532,141,2024-11-26,23,TV,155,1
31212,1602,487,2022-05-10,6,Mobile,78,0
31213,713,461,2022-02-11,20,TV,97,1
31214,1184,355,2022-07-04,18,Mobile,39,0
31215,1331,248,2024-06-01,0,Tablet,51,0
31216,1868,208,2023-12-28,14,Mobile,155,1
31217,958,210,2023-10-27,2,Web,133,1
31218,942,367,2024-12-14,19,Mobile,90,1
31219,1827,134,2023-06-02,10,TV,59,0
31220,959,284,2023-07-02,7,TV,143,1
31221,596,314,2024-02-10,9,TV,178,1
31222,86,336,2023-03-10,14,TV,24,0
31223,650,83,2022-07-12,0,Mobile,51,0
31224,395,413,2024-11-17,23,Web,116,1
31225,610,217,2024-11-29,10,TV,44,0
31226,1080,469,2022-11-02,5,Web,175,1
31227,1050,222,2022-05-23,22,TV,35,0
31228,375,399,2022-12-27,22,Mobile,61,0
31229,929,56,2023-03-01,4,Web,146,1
31230,908,448,2023-04-08,4,Mobile,101,1
31231,86,14,2024-12-04,5,TV,7,0
31232,567,284,2023-07-23,3,TV,163,1
31233,1446,375,2024-05-23,7,Tablet,66,1
31234,42,170,2022-03-01,17,TV,138,1
31235,602,479,2022-06-29,19,TV,19,0
31236,951,335,2023-03-17,23,TV,42,0
31237,334,452,2022-04-04,23,TV,59,0
31238,1293,279,2023-10-01,19,Mobile,102,1
31239,1432,354,2022-09-16,1,TV,68,1
31240,677,29,2022-05-16,1,Mobile,164,1
31241,461,33,2022-05-09,10,TV,51,0
31242,1554,288,2023-05-20,4,Mobile,153,1
31243,431,186,2022-12-23,7,TV,94,1
31244,293,209,2022-12-03,16,TV,124,1
31245,67,308,2022-12-04,18,Mobile,26,0
31246,183,185,2022-05-03,20,Mobile,51,0
31247,1744,499,2022-05-10,4,Mobile,121,1
31248,1870,363,2024-09-30,10,Mobile,39,0
31249,1092,303,2022-04-25,23,Web,15,0
31250,1844,443,2023-01-27,15,Web,50,0
31251,1414,12,2022-08-14,21,TV,111,1
31252,814,99,2023-06-24,10,Web,145,1
31253,1427,415,2024-03-25,10,Tablet,69,1
31254,840,398,2023-07-29,11,TV,65,0
31255,1924,292,2024-04-23,20,Mobile,26,0
31256,1703,85,2022-07-01,20,Mobile,122,1
31257,1690,149,2023-11-14,4,Mobile,95,1
31258,1062,289,2023-09-13,19,Mobile,88,1
31259,1037,43,2022-01-20,20,Mobile,108,1
31260,235,425,2022-09-27,14,TV,26,0
31261,1306,166,2023-07-23,11,Mobile,156,1
31262,230,453,2023-10-25,4,Mobile,22,0
31263,1081,268,2022-08-13,8,Mobile,112,1
31264,263,155,2022-05-09,10,TV,126,1
31265,952,21,2022-06-05,18,Mobile,176,1
31266,1562,410,2024-05-17,16,Mobile,103,1
31267,617,332,2022-04-15,4,Web,175,1
31268,1204,440,2024-08-03,1,Mobile,156,1
31269,520,109,2022-06-18,16,TV,173,1
31270,600,87,2024-12-09,14,Web,171,1
31271,366,118,2023-11-24,10,TV,118,1
31272,325,193,2024-09-07,14,Mobile,56,0
31273,745,189,2023-05-10,14,Mobile,151,1
31274,247,389,2023-12-29,14,Web,81,1
31275,1784,477,2023-01-15,9,Mobile,149,1
31276,1483,8,2022-06-08,11,Mobile,73,0
31277,444,268,2024-03-16,0,Mobile,14,0
31278,1772,313,2022-04-06,10,Web,157,1
31279,731,120,2023-04-07,2,Web,24,0
31280,1063,208,2022-03-28,15,Mobile,133,1
31281,1398,367,2023-07-20,0,Tablet,15,0
31282,1546,259,2024-07-08,8,Mobile,77,1
31283,16,32,2022-07-16,10,TV,89,1
31284,567,210,2024-04-17,21,TV,162,1
31285,674,163,2022-12-05,9,TV,20,0
31286,1172,98,2022-09-01,1,TV,72,0
31287,1745,52,2024-09-13,14,Web,90,1
31288,877,175,2022-09-16,21,TV,117,1
31289,927,431,2023-09-25,10,Mobile,110,1
31290,176,431,2022-04-16,21,Web,53,1
31291,1053,79,2022-06-14,11,Web,25,0
31292,975,306,2024-11-30,16,Mobile,44,0
31293,1274,369,2023-04-16,13,Mobile,16,0
31294,1694,239,2022-10-03,19,Tablet,100,1
31295,1135,18,2024-08-16,7,Mobile,115,1
31296,104,354,2024-07-17,10,TV,106,1
31297,1635,83,2022-09-28,15,Web,41,0
31298,955,92,2024-04-17,5,TV,139,1
31299,974,143,2022-10-27,23,Mobile,38,0
31300,1747,42,2024-05-28,10,Mobile,126,1
31301,1180,469,2022-11-24,22,Mobile,139,1
31302,1581,275,2023-11-20,20,Mobile,24,0
31303,1761,408,2024-11-26,11,Mobile,142,1
31304,987,6,2022-08-22,14,Mobile,101,1
31305,1965,95,2022-08-24,13,TV,11,0
31306,343,75,2022-08-30,20,TV,178,1
31307,1743,36,2023-06-14,16,TV,14,0
31308,1698,359,2024-10-19,18,Tablet,38,0
31309,200,84,2024-07-11,9,Mobile,88,1
31310,307,451,2023-08-30,4,TV,54,1
31311,74,374,2023-06-03,23,TV,75,1
31312,554,143,2024-01-05,19,Mobile,72,1
31313,1983,135,2024-07-06,17,Web,118,1
31314,249,192,2023-08-04,0,Mobile,101,1
31315,68,270,2023-07-27,4,Web,130,1
31316,919,341,2023-01-11,23,TV,138,1
31317,707,225,2024-10-07,2,Mobile,40,0
31318,1259,403,2024-02-11,6,Mobile,79,0
31319,1214,385,2023-11-18,8,Mobile,119,1
31320,1655,131,2024-07-30,7,Web,152,1
31321,830,199,2023-11-24,22,Mobile,73,1
31322,923,414,2022-09-13,7,Mobile,147,1
31323,46,363,2024-01-31,23,Web,83,0
31324,1942,487,2022-06-27,22,Mobile,125,1
31325,427,49,2022-07-06,1,TV,23,0
31326,1192,44,2022-03-14,15,Mobile,177,1
31327,1762,253,2022-05-28,18,Web,103,1
31328,1209,113,2024-09-15,6,Mobile,34,0
31329,1251,371,2022-02-09,22,TV,120,1
31330,351,364,2024-01-23,7,Web,128,1
31331,1419,223,2024-09-03,22,TV,12,0
31332,381,19,2024-02-18,19,TV,111,1
31333,1384,176,2022-09-30,14,TV,99,1
31334,1154,143,2022-03-01,1,TV,65,1
31335,980,198,2023-05-17,7,Web,87,1
31336,1442,423,2023-03-13,19,Mobile,81,1
31337,1440,370,2024-04-01,15,Mobile,22,0
31338,410,341,2022-03-04,17,TV,55,0
31339,752,8,2024-05-08,7,Mobile,32,0
31340,969,321,2024-01-25,8,TV,38,0
31341,304,261,2022-12-17,2,TV,76,1
31342,713,306,2023-01-10,14,TV,60,0
31343,83,204,2024-01-26,5,TV,68,0
31344,878,251,2024-12-09,19,TV,39,0
31345,412,168,2023-01-20,11,TV,106,1
31346,445,384,2024-02-29,3,TV,66,1
31347,1637,201,2023-10-16,15,Web,176,1
31348,282,433,2022-06-06,22,Mobile,26,0
31349,242,463,2024-06-27,20,Mobile,22,0
31350,642,398,2022-07-19,5,Mobile,40,0
31351,47,263,2022-04-08,22,Web,77,1
31352,1738,242,2022-05-14,15,Mobile,81,1
31353,1974,261,2023-03-04,14,Mobile,114,1
31354,1611,390,2022-10-01,16,Mobile,147,1
31355,1599,432,2023-05-09,0,TV,126,1
31356,204,378,2024-11-29,4,Mobile,54,0
31357,1110,359,2022-03-23,11,TV,36,0
31358,176,228,2024-12-14,2,Mobile,150,1
31359,602,128,2022-12-14,2,Mobile,99,1
31360,986,168,2022-11-11,18,Mobile,13,0
31361,1364,499,2022-03-30,2,Tablet,31,0
31362,555,206,2022-09-25,9,Mobile,45,0
31363,513,242,2024-12-06,15,Mobile,156,1
31364,1647,247,2022-10-08,16,TV,136,1
31365,449,176,2024-06-01,20,TV,156,1
31366,973,74,2023-07-08,1,Mobile,168,1
31367,574,110,2022-02-07,4,Mobile,18,0
31368,1706,110,2023-06-12,18,Web,14,0
31369,1070,100,2022-04-06,1,TV,108,1
31370,217,51,2023-05-07,18,Mobile,151,1
31371,296,468,2023-06-11,21,TV,27,0
31372,1941,37,2022-03-29,10,Mobile,100,1
31373,1881,59,2023-10-23,18,TV,132,1
31374,1535,284,2022-10-10,6,TV,82,0
31375,156,460,2024-05-22,5,TV,42,0
31376,1464,350,2023-05-13,1,TV,57,0
31377,1322,66,2024-08-08,13,TV,95,1
31378,1881,307,2022-08-25,6,TV,68,1
31379,973,297,2023-12-17,1,TV,158,1
31380,941,364,2023-11-15,9,TV,154,1
