event_id,user_id,title_id,watch_date,watch_hour,device_type,minutes_watched,completed,watch_year,watch_month,is_peak_hour
31616,997,221,2022-11-13,15,Mobile,144,1,2022,2022-11,False
31617,1970,379,2024-10-29,7,TV,157,1,2024,2024-10,False
31618,1092,403,2022-09-26,14,TV,57,0,2022,2022-09,False
31619,1307,105,2022-01-23,8,Mobile,140,1,2022,2022-01,False
31620,679,245,2024-02-01,22,Mobile,72,1,2024,2024-02,True
31621,591,193,2022-02-27,14,TV,34,0,2022,2022-02,False
31622,1593,346,2023-04-05,7,Mobile,47,0,2023,2023-04,False
31623,1669,387,2022-06-15,15,TV,83,0,2022,2022-06,False
31624,111,216,2023-01-12,23,Mobile,5,0,2023,2023-01,True
31625,1078,446,2023-01-12,9,Mobile,63,1,2023,2023-01,False
31626,1555,152,2023-09-06,20,Mobile,42,0,2023,2023-09,True
31627,316,379,2024-12-04,19,TV,136,1,2024,2024-12,True
31628,1293,221,2023-12-24,13,TV,26,0,2023,2023-12,False
31629,948,53,2022-06-13,8,TV,66,1,2022,2022-06,False
31630,1015,154,2022-05-17,9,Mobile,128,1,2022,2022-05,False
31631,1188,419,2023-01-08,16,TV,76,0,2023,2023-01,False
31632,1745,212,2024-09-07,2,Mobile,33,0,2024,2024-09,False
31633,174,395,2023-04-25,21,Web,162,1,2023,2023-04,True
31634,405,339,2023-02-12,9,TV,152,1,2023,2023-02,False
31635,691,207,2022-10-14,13,TV,101,1,2022,2022-10,False
31636,1602,101,2022-08-02,9,Mobile,35,0,2022,2022-08,False
31637,1185,362,2023-06-27,23,TV,75,0,2023,2023-06,True
31638,376,339,2022-05-22,6,Mobile,104,1,2022,2022-05,False
31639,48,157,2023-05-29,11,Mobile,141,1,2023,2023-05,False
31640,1981,37,2024-09-11,11,Mobile,27,0,2024,2024-09,False
31641,276,195,2022-05-29,17,TV,88,0,2022,2022-05,False
31642,66,1,2022-03-11,23,Mobile,127,1,2022,2022-03,True
31643,814,387,2022-07-12,22,Mobile,145,1,2022,2022-07,True
31644,1107,117,2024-02-15,9,TV,84,0,2024,2024-02,False
31645,518,197,2022-02-28,9,Web,141,1,2022,2022-02,False
31646,337,102,2022-01-23,7,Web,36,0,2022,2022-01,False
31647,174,458,2022-04-06,23,Web,83,1,2022,2022-04,True
31648,816,417,2024-08-20,6,TV,63,0,2024,2024-08,False
31649,1904,468,2022-01-02,10,Web,127,1,2022,2022-01,False
31650,296,379,2024-09-23,0,TV,57,0,2024,2024-09,False
31651,1146,62,2023-10-16,2,Mobile,6,0,2023,2023-10,False
31652,388,334,2022-10-20,3,Mobile,137,1,2022,2022-10,False
31653,1348,229,2024-09-12,13,Mobile,10,0,2024,2024-09,False
31654,122,354,2022-03-10,5,Tablet,53,1,2022,2022-03,False
31655,407,347,2022-07-31,13,Web,35,0,2022,2022-07,False
31656,17,332,2022-02-12,20,Mobile,170,1,2022,2022-02,True
31657,1297,314,2022-11-13,10,TV,78,0,2022,2022-11,False
31658,1439,414,2024-11-15,18,Mobile,33,0,2024,2024-11,True
31659,344,436,2023-08-26,13,Mobile,157,1,2023,2023-08,False
31660,907,267,2023-12-04,17,TV,54,0,2023,2023-12,False
31661,587,1,2022-08-25,13,Mobile,117,1,2022,2022-08,False
31662,92,9,2024-11-09,4,Web,174,1,2024,2024-11,False
31663,75,18,2024-10-28,4,Mobile,58,0,2024,2024-10,False
31664,1878,432,2023-06-11,23,TV,55,0,2023,2023-06,True
31665,1295,228,2023-05-13,1,TV,139,1,2023,2023-05,False
31666,1332,236,2024-05-28,22,TV,54,1,2024,2024-05,True
31667,591,142,2023-04-24,8,Web,49,0,2023,2023-04,False
31668,529,465,2024-11-04,15,Mobile,74,0,2024,2024-11,False
31669,1590,120,2022-11-20,19,Mobile,8,0,2022,2022-11,True
31670,878,447,2022-10-02,22,Mobile,164,1,2022,2022-10,True
31671,205,336,2022-08-06,4,Web,139,1,2022,2022-08,False
31672,979,200,2022-04-09,18,Mobile,98,1,2022,2022-04,True
31673,1044,331,2024-08-15,7,Web,170,1,2024,2024-08,False
31674,1140,467,2022-11-04,3,Mobile,179,1,2022,2022-11,False
31675,1074,33,2023-07-19,10,TV,13,0,2023,2023-07,False
31676,1715,30,2023-08-24,13,Mobile,22,0,2023,2023-08,False
31677,489,86,2022-05-19,22,TV,178,1,2022,2022-05,True
31678,1180,332,2024-02-01,7,Web,57,0,2024,2024-02,False
31679,1776,263,2022-06-25,21,TV,142,1,2022,2022-06,True
31680,1958,341,2024-12-04,7,Tablet,109,1,2024,2024-12,False
31681,1930,203,2023-06-20,11,Mobile,161,1,2023,2023-06,False
31682,1454,421,2024-05-09,17,TV,167,1,2024,2024-05,False
31683,214,235,2023-08-22,8,Mobile,88,1,2023,2023-08,False
31684,1978,236,2022-04-06,15,Mobile,113,1,2022,2022-04,False
31685,65,241,2024-05-29,11,TV,138,1,2024,2024-05,False
31686,1102,121,2024-10-05,13,Mobile,87,0,2024,2024-10,False
31687,894,488,2023-08-17,5,TV,63,0,2023,2023-08,False
31688,1357,23,2024-07-14,23,Mobile,9,0,2024,2024-07,True
31689,1566,13,2022-12-16,22,TV,42,0,2022,2022-12,True
31690,1476,234,2022-08-24,6,TV,99,1,2022,2022-08,False
31691,454,345,2024-03-17,19,Mobile,177,1,2024,2024-03,True
31692,1510,227,2024-09-04,20,TV,34,0,2024,2024-09,True
31693,1516,396,2022-11-16,10,Tablet,140,1,2022,2022-11,False
31694,49,179,2022-09-06,16,TV,38,0,2022,2022-09,False
31695,1275,116,2022-09-04,14,Mobile,153,1,2022,2022-09,False
31696,255,319,2023-07-29,0,Mobile,15,0,2023,2023-07,False
31697,1125,123,2024-01-07,6,Web,93,1,2024,2024-01,False
31698,456,266,2024-04-22,11,Mobile,8,0,2024,2024-04,False
31699,717,319,2022-06-10,7,Mobile,107,1,2022,2022-06,False
31700,543,58,2022-04-15,3,Mobile,160,1,2022,2022-04,False
31701,1725,115,2024-02-22,3,Mobile,128,1,2024,2024-02,False
31702,1811,25,2024-02-14,2,TV,159,1,2024,2024-02,False
31703,1597,106,2023-03-30,16,TV,38,0,2023,2023-03,False
31704,1446,446,2023-07-21,16,Web,59,1,2023,2023-07,False
31705,727,7,2022-07-08,14,TV,147,1,2022,2022-07,False
31706,287,372,2023-07-13,21,Mobile,66,0,2023,2023-07,True
31707,1137,89,2022-12-10,23,Mobile,79,0,2022,2022-12,True
31708,853,232,2023-11-09,16,Mobile,60,0,2023,2023-11,False
31709,565,4,2024-11-20,13,Mobile,174,1,2024,2024-11,False
31710,487,249,2022-03-24,8,Web,28,0,2022,2022-03,False
31711,322,467,2024-09-29,20,TV,133,1,2024,2024-09,True
31712,1660,58,2022-05-20,1,Mobile,115,1,2022,2022-05,False
31713,643,156,2022-07-04,8,TV,8,0,2022,2022-07,False
31714,1836,132,2022-07-13,11,TV,145,1,2022,2022-07,False
31715,1340,352,2022-01-23,8,Tablet,179,1,2022,2022-01,False
31716,329,413,2022-06-16,4,Web,147,1,2022,2022-06,False
31717,126,136,2024-05-18,23,TV,159,1,2024,2024-05,True
31718,834,64,2023-05-07,19,Tablet,66,1,2023,2023-05,True
31719,164,445,2023-04-23,20,Mobile,117,1,2023,2023-04,True
31720,1906,53,2023-10-20,8,Mobile,70,1,2023,2023-10,False
31721,1815,430,2022-08-30,16,TV,126,1,2022,2022-08,False
31722,1315,280,2022-05-27,21,Web,81,1,2022,2022-05,True
31723,586,391,2023-01-27,16,Mobile,42,0,2023,2023-01,False
31724,1737,421,2024-03-26,2,Tablet,90,1,2024,2024-03,False
31725,1295,346,2022-06-21,6,TV,173,1,2022,2022-06,False
31726,716,190,2024-07-18,1,TV,46,0,2024,2024-07,False
31727,1760,162,2022-01-11,3,Mobile,9,0,2022,2022-01,False
31728,420,323,2022-04-16,0,TV,45,0,2022,2022-04,False
31729,1136,258,2022-12-27,7,Mobile,157,1,2022,2022-12,False
31730,1383,452,2022-07-04,23,TV,67,0,2022,2022-07,True
31731,1816,382,2023-04-22,2,TV,56,1,2023,2023-04,False
31732,275,446,2023-02-09,11,Web,81,1,2023,2023-02,False
31733,576,199,2023-07-04,16,TV,9,0,2023,2023-07,False
31734,1680,234,2023-12-21,17,Mobile,156,1,2023,2023-12,False
31735,1000,441,2022-08-24,15,TV,94,1,2022,2022-08,False
31736,1510,148,2022-04-04,2,Mobile,162,1,2022,2022-04,False
31737,1548,413,2022-02-25,5,Web,46,0,2022,2022-02,False
31738,610,287,2023-01-16,2,TV,96,1,2023,2023-01,False
31739,663,209,2024-05-22,12,TV,64,0,2024,2024-05,False
31740,998,463,2024-12-20,6,Mobile,116,1,2024,2024-12,False
31741,56,133,2024-05-05,0,TV,107,1,2024,2024-05,False
31742,1599,341,2023-07-24,2,Mobile,150,1,2023,2023-07,False
31743,231,178,2023-07-21,0,TV,10,0,2023,2023-07,False
31744,1870,478,2022-07-09,1,TV,17,0,2022,2022-07,False
31745,1558,274,2022-12-02,4,TV,123,1,2022,2022-12,False
31746,705,290,2023-11-01,1,Mobile,42,0,2023,2023-11,False
31747,145,159,2022-01-25,0,Web,50,0,2022,2022-01,False
31748,1580,11,2023-01-26,10,TV,34,0,2023,2023-01,False
31749,898,496,2023-12-14,2,Mobile,38,0,2023,2023-12,False
31750,389,224,2024-09-01,10,Mobile,86,1,2024,2024-09,False
31751,860,331,2024-07-16,9,TV,135,1,2024,2024-07,False
31752,1808,452,2024-11-06,11,Mobile,63,0,2024,2024-11,False
31753,1377,177,2023-12-04,15,TV,39,0,2023,2023-12,False
31754,1373,17,2022-09-15,14,Mobile,71,0,2022,2022-09,False
31755,1030,391,2022-09-02,8,Web,129,1,2022,2022-09,False
31756,306,309,2024-10-03,6,Tablet,136,1,2024,2024-10,False
31757,1900,322,2024-01-27,5,Mobile,146,1,2024,2024-01,False
31758,1480,189,2024-04-29,12,Mobile,30,0,2024,2024-04,False
31759,1031,455,2023-07-07,13,Mobile,113,1,2023,2023-07,False
31760,1449,202,2022-06-20,23,Web,162,1,2022,2022-06,True
31761,726,18,2023-10-10,8,Mobile,14,0,2023,2023-10,False
31762,1485,284,2024-06-23,15,Mobile,12,0,2024,2024-06,False
31763,1936,389,2022-09-25,16,Web,174,1,2022,2022-09,False
31764,690,206,2022-07-14,19,Mobile,176,1,2022,2022-07,True
31765,17,228,2023-05-08,13,TV,29,0,2023,2023-05,False
31766,1480,461,2022-01-11,21,Web,164,1,2022,2022-01,True
31767,1705,294,2022-04-16,18,TV,65,0,2022,2022-04,True
31768,1654,152,2024-05-01,5,Mobile,113,1,2024,2024-05,False
31769,1951,181,2024-08-03,16,Web,53,1,2024,2024-08,False
31770,695,380,2023-01-15,5,Mobile,58,0,2023,2023-01,False
31771,1837,374,2022-03-18,14,TV,100,1,2022,2022-03,False
31772,416,47,2024-10-06,5,Mobile,103,1,2024,2024-10,False
31773,1175,387,2024-09-29,7,Tablet,82,0,2024,2024-09,False
31774,1776,167,2023-04-30,9,TV,68,1,2023,2023-04,False
31775,1831,67,2024-10-31,6,Web,143,1,2024,2024-10,False
31776,1242,79,2023-10-31,22,TV,63,0,2023,2023-10,True
31777,1093,442,2024-01-12,17,TV,121,1,2024,2024-01,False
31778,921,110,2024-03-27,20,TV,162,1,2024,2024-03,True
31779,1736,257,2022-10-03,14,TV,121,1,2022,2022-10,False
31780,1760,283,2024-07-13,10,TV,79,0,2024,2024-07,False
31781,480,250,2022-06-17,1,Web,32,0,2022,2022-06,False
31782,273,172,2022-07-14,11,Web,19,0,2022,2022-07,False
31783,1628,13,2022-04-30,14,Web,42,0,2022,2022-04,False
31784,1622,25,2022-08-12,20,TV,21,0,2022,2022-08,True
31785,200,241,2024-04-27,2,Mobile,171,1,2024,2024-04,False
31786,982,432,2024-08-30,13,Tablet,65,0,2024,2024-08,False
31787,1013,422,2022-05-06,6,Mobile,72,0,2022,2022-05,False
31788,86,338,2022-11-16,9,Web,153,1,2022,2022-11,False
31789,1329,142,2022-09-20,9,Mobile,127,1,2022,2022-09,False
31790,1946,478,2023-11-29,1,Web,159,1,2023,2023-11,False
31791,424,192,2024-07-28,14,Tablet,66,0,2024,2024-07,False
31792,1557,401,2022-03-19,10,TV,149,1,2022,2022-03,False
31793,162,69,2023-01-06,13,Mobile,52,0,2023,2023-01,False
31794,430,280,2024-01-02,4,Mobile,152,1,2024,2024-01,False
31795,1131,110,2024-09-18,21,Web,32,0,2024,2024-09,True
31796,1848,231,2022-07-23,1,Mobile,106,1,2022,2022-07,False
31797,1771,391,2023-07-12,10,Web,19,0,2023,2023-07,False
31798,1871,474,2024-05-23,1,TV,20,0,2024,2024-05,False
31799,1976,34,2024-07-01,20,TV,139,1,2024,2024-07,True
31800,1601,212,2024-03-23,14,Mobile,166,1,2024,2024-03,False
31801,727,37,2024-04-25,15,Mobile,166,1,2024,2024-04,False
31802,255,273,2023-10-06,10,Mobile,124,1,2023,2023-10,False
31803,1645,498,2022-01-31,15,Tablet,16,0,2022,2022-01,False
31804,373,167,2022-06-14,20,Web,77,1,2022,2022-06,True
31805,1042,191,2024-05-31,6,Web,166,1,2024,2024-05,False
31806,1509,141,2022-10-18,15,Web,18,0,2022,2022-10,False
31807,70,424,2024-02-06,6,Tablet,75,1,2024,2024-02,False
31808,1828,423,2022-02-16,1,Mobile,54,1,2022,2022-02,False
31809,607,405,2023-10-17,11,Tablet,83,1,2023,2023-10,False
31810,431,124,2022-12-11,11,Web,150,1,2022,2022-12,False
31811,744,109,2023-10-07,8,Mobile,87,1,2023,2023-10,False
31812,922,73,2023-02-21,14,TV,154,1,2023,2023-02,False
31813,909,95,2024-04-03,8,Web,133,1,2024,2024-04,False
31814,310,365,2023-05-25,20,TV,26,0,2023,2023-05,True
31815,379,274,2024-05-07,18,TV,140,1,2024,2024-05,True
31816,957,421,2024-12-27,23,TV,44,0,2024,2024-12,True
31817,453,329,2023-04-06,11,Mobile,105,1,2023,2023-04,False
31818,1286,464,2024-03-05,10,TV,54,1,2024,2024-03,False
31819,1799,27,2023-05-20,12,Tablet,27,0,2023,2023-05,False
31820,38,334,2023-03-07,5,TV,147,1,2023,2023-03,False
31821,73,60,2024-01-28,16,Web,12,0,2024,2024-01,False
31822,1286,175,2024-07-15,11,TV,33,0,2024,2024-07,False
31823,58,228,2022-12-07,4,TV,75,1,2022,2022-12,False
31824,1280,256,2023-02-06,5,TV,52,0,2023,2023-02,False
31825,981,106,2023-03-28,15,Mobile,134,1,2023,2023-03,False
31826,911,94,2023-02-01,6,Web,60,1,2023,2023-02,False
31827,1214,75,2022-07-31,16,TV,122,1,2022,2022-07,False
31828,1791,107,2022-03-11,3,TV,162,1,2022,2022-03,False
31829,255,346,2022-11-13,18,Mobile,143,1,2022,2022-11,True
31830,270,449,2024-03-16,15,Mobile,64,0,2024,2024-03,False
31831,1394,171,2024-10-07,17,Mobile,164,1,2024,2024-10,False
31832,103,425,2022-08-10,16,TV,29,0,2022,2022-08,False
31833,858,408,2023-03-18,12,Mobile,174,1,2023,2023-03,False
31834,992,140,2022-09-15,8,TV,120,1,2022,2022-09,False
31835,784,97,2024-07-28,13,Mobile,156,1,2024,2024-07,False
31836,1067,191,2023-01-15,0,Mobile,51,0,2023,2023-01,False
31837,227,59,2022-05-09,18,TV,20,0,2022,2022-05,True
31838,534,480,2024-06-19,14,TV,152,1,2024,2024-06,False
31839,11,406,2022-06-22,14,Mobile,98,1,2022,2022-06,False
31840,1924,196,2024-07-31,5,TV,122,1,2024,2024-07,False
31841,1664,255,2023-08-15,23,Web,91,0,2023,2023-08,True
31842,508,164,2023-08-27,2,Web,129,1,2023,2023-08,False
31843,73,2,2023-06-04,15,TV,139,1,2023,2023-06,False
31844,541,101,2024-10-10,11,Tablet,72,0,2024,2024-10,False
31845,1913,25,2022-07-21,7,TV,44,0,2022,2022-07,False
31846,1622,204,2023-04-13,7,Mobile,160,1,2023,2023-04,False
31847,1319,209,2022-03-10,10,Web,27,0,2022,2022-03,False
31848,1846,182,2023-10-25,9,Web,41,0,2023,2023-10,False
31849,354,344,2023-11-27,18,TV,103,1,2023,2023-11,True
31850,1073,368,2024-10-14,18,TV,99,1,2024,2024-10,True
31851,1588,276,2023-12-20,13,TV,151,1,2023,2023-12,False
31852,39,174,2023-07-25,21,TV,177,1,2023,2023-07,True
31853,871,175,2024-01-21,9,Mobile,99,1,2024,2024-01,False
31854,711,230,2023-05-20,20,Web,79,1,2023,2023-05,True
31855,354,367,2024-11-05,13,TV,7,0,2024,2024-11,False
31856,448,161,2022-02-01,14,Mobile,50,0,2022,2022-02,False
31857,1937,357,2023-01-24,20,TV,85,1,2023,2023-01,True
31858,1023,160,2024-08-22,3,Tablet,71,1,2024,2024-08,False
31859,164,273,2023-12-27,22,TV,9,0,2023,2023-12,True
31860,1366,126,2022-07-26,8,Mobile,154,1,2022,2022-07,False
31861,1183,45,2024-03-17,18,Mobile,40,0,2024,2024-03,True
31862,785,250,2023-05-16,11,TV,37,0,2023,2023-05,False
31863,795,353,2023-11-01,14,Mobile,155,1,2023,2023-11,False
31864,1075,215,2024-05-19,13,TV,141,1,2024,2024-05,False
31865,1858,390,2024-03-30,13,Web,168,1,2024,2024-03,False
31866,1520,29,2023-07-16,3,Web,122,1,2023,2023-07,False
31867,801,23,2024-05-20,9,Mobile,33,0,2024,2024-05,False
31868,493,466,2024-05-05,7,TV,14,0,2024,2024-05,False
31869,218,284,2023-08-08,6,TV,53,0,2023,2023-08,False
31870,392,175,2024-07-05,20,Mobile,133,1,2024,2024-07,True
31871,275,323,2023-04-05,6,Mobile,21,0,2023,2023-04,False
31872,1612,379,2024-07-25,23,TV,102,1,2024,2024-07,True
31873,1152,442,2024-04-15,2,TV,85,0,2024,2024-04,False
31874,75,454,2022-03-29,5,Mobile,11,0,2022,2022-03,False
31875,1853,177,2023-05-09,4,Mobile,160,1,2023,2023-05,False
31876,302,6,2022-08-15,18,TV,55,1,2022,2022-08,True
31877,1291,204,2022-08-23,0,TV,28,0,2022,2022-08,False
31878,25,62,2024-09-22,6,Mobile,60,0,2024,2024-09,False
31879,1178,259,2024-05-26,2,TV,138,1,2024,2024-05,False
31880,1111,96,2022-10-15,3,Mobile,63,1,2022,2022-10,False
31881,1818,336,2023-11-10,9,TV,50,0,2023,2023-11,False
31882,1201,443,2024-02-13,3,Mobile,26,0,2024,2024-02,False
31883,979,101,2022-06-23,15,TV,179,1,2022,2022-06,False
31884,1063,273,2023-08-03,20,Mobile,168,1,2023,2023-08,True
31885,1267,479,2023-12-17,22,Mobile,169,1,2023,2023-12,True
31886,829,156,2024-10-22,11,TV,18,0,2024,2024-10,False
31887,1428,396,2023-05-30,18,TV,170,1,2023,2023-05,True
31888,1059,23,2022-10-07,15,Mobile,5,0,2022,2022-10,False
31889,1939,318,2023-06-29,2,Web,36,0,2023,2023-06,False
31890,388,18,2024-06-01,21,TV,147,1,2024,2024-06,True
31891,1459,36,2022-06-27,17,Mobile,137,1,2022,2022-06,False
31892,1653,289,2023-03-25,14,Mobile,174,1,2023,2023-03,False
31893,1437,437,2022-04-30,17,Mobile,118,1,2022,2022-04,False
31894,1962,352,2022-09-21,0,Mobile,61,0,2022,2022-09,False
31895,869,207,2022-04-11,9,TV,161,1,2022,2022-04,False
31896,1082,193,2023-06-22,14,Mobile,36,0,2023,2023-06,False
31897,308,236,2024-02-01,13,Mobile,56,1,2024,2024-02,False
31898,749,144,2023-08-16,1,Mobile,173,1,2023,2023-08,False
31899,320,9,2022-05-05,15,TV,106,1,2022,2022-05,False
31900,1584,404,2022-05-01,10,TV,96,1,2022,2022-05,False
31901,1565,265,2023-05-07,23,TV,19,0,2023,2023-05,True
31902,387,433,2022-07-30,18,TV,87,1,2022,2022-07,True
31903,1606,291,2022-06-15,7,Mobile,12,0,2022,2022-06,False
31904,642,192,2024-09-22,20,Web,100,1,2024,2024-09,True
31905,1460,31,2023-02-10,15,TV,14,0,2023,2023-02,False
31906,1880,375,2023-12-30,10,TV,148,1,2023,2023-12,False
31907,1659,304,2023-04-24,14,Mobile,110,1,2023,2023-04,False
31908,373,435,2024-02-11,14,TV,43,0,2024,2024-02,False
31909,361,123,2023-01-08,6,Web,29,0,2023,2023-01,False
31910,225,191,2023-01-23,18,TV,115,1,2023,2023-01,True
31911,1684,121,2024-08-09,5,Mobile,12,0,2024,2024-08,False
31912,1093,81,2023-08-15,7,Mobile,114,1,2023,2023-08,False
31913,312,446,2024-04-13,11,Tablet,100,1,2024,2024-04,False
31914,1175,185,2022-02-12,13,Web,113,1,2022,2022-02,False
31915,1060,3,2022-12-29,23,Mobile,149,1,2022,2022-12,True
31916,1195,32,2022-06-06,5,Web,122,1,2022,2022-06,False
31917,1270,170,2022-02-09,20,Tablet,47,0,2022,2022-02,True
31918,329,18,2024-12-04,5,Web,24,0,2024,2024-12,False
31919,775,444,2024-06-05,22,TV,143,1,2024,2024-06,True
31920,1443,413,2022-08-18,6,Mobile,43,0,2022,2022-08,False
31921,1819,454,2022-10-24,20,Mobile,165,1,2022,2022-10,True
31922,485,427,2023-06-22,11,TV,73,0,2023,2023-06,False
31923,1143,25,2022-11-25,13,TV,135,1,2022,2022-11,False
31924,1897,324,2024-10-15,2,Mobile,171,1,2024,2024-10,False
31925,1203,427,2023-06-12,1,Mobile,63,0,2023,2023-06,False
31926,456,429,2023-12-17,18,Mobile,126,1,2023,2023-12,True
31927,1168,230,2024-02-09,7,Mobile,66,0,2024,2024-02,False
31928,35,468,2022-07-01,7,TV,118,1,2022,2022-07,False
31929,979,84,2023-08-09,10,TV,143,1,2023,2023-08,False
31930,1136,344,2023-05-07,19,Tablet,23,0,2023,2023-05,True
31931,113,134,2024-03-12,10,Mobile,25,0,2024,2024-03,False
31932,406,456,2023-05-22,2,TV,88,0,2023,2023-05,False
31933,1978,449,2022-03-04,22,Mobile,62,0,2022,2022-03,True
31934,1258,460,2023-06-05,16,Web,25,0,2023,2023-06,False
31935,917,32,2024-07-14,9,Mobile,103,1,2024,2024-07,False
31936,459,138,2024-07-10,22,Web,94,1,2024,2024-07,True
31937,249,196,2022-09-26,16,Mobile,21,0,2022,2022-09,False
31938,857,475,2023-09-01,21,Mobile,71,1,2023,2023-09,True
31939,1092,333,2023-12-10,13,Web,118,1,2023,2023-12,False
31940,360,492,2024-04-18,21,Web,36,0,2024,2024-04,True
31941,1602,434,2022-12-08,8,Mobile,8,0,2022,2022-12,False
31942,858,140,2023-02-04,5,Mobile,22,0,2023,2023-02,False
31943,112,95,2024-08-13,15,Tablet,159,1,2024,2024-08,False
31944,274,314,2024-02-01,12,TV,112,1,2024,2024-02,False
31945,1724,392,2022-06-08,7,TV,141,1,2022,2022-06,False
31946,676,111,2023-04-14,23,TV,71,0,2023,2023-04,True
31947,746,336,2022-02-02,17,Mobile,111,1,2022,2022-02,False
31948,398,197,2024-04-20,2,Mobile,115,1,2024,2024-04,False
31949,1616,391,2023-01-09,3,Mobile,173,1,2023,2023-01,False
31950,1633,313,2024-03-16,20,TV,39,0,2024,2024-03,True
31951,485,349,2024-10-31,16,Mobile,93,1,2024,2024-10,False
31952,1459,19,2023-01-08,15,TV,129,1,2023,2023-01,False
31953,905,422,2024-12-19,0,TV,40,0,2024,2024-12,False
31954,334,324,2023-01-26,6,Mobile,165,1,2023,2023-01,False
31955,1592,101,2022-12-25,12,Web,37,0,2022,2022-12,False
31956,166,244,2024-06-20,5,Mobile,46,0,2024,2024-06,False
31957,1749,140,2022-02-24,20,TV,152,1,2022,2022-02,True
31958,52,62,2023-10-17,23,Mobile,41,0,2023,2023-10,True
31959,647,238,2022-06-27,3,Web,145,1,2022,2022-06,False
31960,454,343,2023-11-06,1,Mobile,45,0,2023,2023-11,False
31961,471,393,2022-10-30,8,Mobile,99,1,2022,2022-10,False
31962,961,472,2024-11-15,14,Web,131,1,2024,2024-11,False
31963,1504,315,2022-12-06,6,Web,13,0,2022,2022-12,False
31964,800,2,2022-09-02,7,TV,97,1,2022,2022-09,False
31965,1032,200,2024-04-04,20,Tablet,98,1,2024,2024-04,True
31966,1943,219,2023-07-26,17,Mobile,170,1,2023,2023-07,False
31967,996,491,2023-12-29,2,Mobile,64,0,2023,2023-12,False
31968,1585,64,2022-08-03,20,Mobile,9,0,2022,2022-08,True
31969,770,442,2022-10-17,10,TV,88,0,2022,2022-10,False
31970,157,104,2022-09-20,19,TV,73,0,2022,2022-09,True
31971,512,335,2024-04-02,15,TV,63,0,2024,2024-04,False
31972,318,246,2023-10-29,20,Mobile,44,0,2023,2023-10,True
31973,1815,487,2022-12-25,3,Web,128,1,2022,2022-12,False
31974,54,146,2022-05-07,22,TV,12,0,2022,2022-05,True
31975,1645,238,2023-10-26,8,Mobile,40,0,2023,2023-10,False
31976,277,325,2022-06-13,19,Mobile,159,1,2022,2022-06,True
31977,301,94,2024-11-18,19,TV,28,0,2024,2024-11,True
31978,1059,133,2022-09-24,14,TV,146,1,2022,2022-09,False
31979,163,376,2023-01-26,3,TV,10,0,2023,2023-01,False
31980,154,389,2023-07-11,5,TV,63,1,2023,2023-07,False
31981,1552,338,2022-09-22,18,Web,40,0,2022,2022-09,True
31982,120,92,2024-11-16,6,TV,86,1,2024,2024-11,False
31983,1195,108,2023-10-10,4,TV,64,1,2023,2023-10,False
31984,237,454,2024-01-16,4,Web,119,1,2024,2024-01,False
31985,172,451,2022-04-29,9,Web,16,0,2022,2022-04,False
31986,1339,201,2023-12-17,16,TV,50,0,2023,2023-12,False
31987,785,276,2024-04-27,14,Mobile,152,1,2024,2024-04,False
31988,39,28,2023-02-09,1,Mobile,99,1,2023,2023-02,False
31989,1364,328,2024-04-19,15,Mobile,132,1,2024,2024-04,False
31990,1940,50,2022-04-08,2,Mobile,94,1,2022,2022-04,False
31991,1123,43,2023-12-07,5,Tablet,165,1,2023,2023-12,False
31992,762,267,2024-05-21,12,TV,140,1,2024,2024-05,False
31993,1688,425,2023-09-23,14,Mobile,12,0,2023,2023-09,False
31994,674,456,2022-02-12,7,TV,73,0,2022,2022-02,False
31995,1227,215,2023-05-31,11,TV,9,0,2023,2023-05,False
31996,950,258,2024-03-20,22,TV,139,1,2024,2024-03,True
31997,1453,273,2022-04-16,6,TV,37,0,2022,2022-04,False
31998,1036,226,2023-02-02,19,TV,43,0,2023,2023-02,True
31999,964,361,2024-03-24,2,Web,175,1,2024,2024-03,False
32000,841,387,2023-06-06,9,Web,106,1,2023,2023-06,False
32001,592,233,2023-05-11,0,Web,124,1,2023,2023-05,False
